"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"ENSG00000234769",43.0884363822715,-0.0124170024267148,0.119375892353991,-0.104015996713089,0.917156653890315,0.960352236825253,"WASH4P"
"ENSG00000254614",14.9217229211694,-0.0158182244733039,0.151955090133337,-0.104098023037094,0.917091559723833,0.960352236825253,"ENSG00000254614"
"ENSG00000240065",147.976281755017,0.0161328955135944,0.155242121501923,0.103920864759598,0.917232149072467,0.960387072944673,"PSMB9"
"ENSG00000228369",7.30746516245023,0.0179472558937034,0.172844226018904,0.103834859324375,0.917300402239503,0.96041432346063,"TXNDC12-AS1"
"ENSG00000134202",158.403569432205,-0.0136070012986744,0.131206072009015,-0.103707100520008,0.917401791643029,0.96047626353936,"GSTM3"
"ENSG00000108306",172.980987908622,-0.00553848568786081,0.0534815715705878,-0.103558768473189,0.917519509659565,0.960555070532527,"FBXL20"
"ENSG00000258870",6.76071907520946,-0.0177998497272386,0.171969555175231,-0.103505819440546,0.917561531058287,0.960555070532527,"EIF4EBP1P1"
"ENSG00000169758",27.7403974126989,0.0130672476271657,0.126380588304656,0.103396002522678,0.917648684668599,0.960602093436858,"C15orf27"
"ENSG00000071242",444.677778451468,0.00761242746111423,0.0739416624088899,0.102951802990556,0.918001223251137,0.960882683125034,"RPS6KA2"
"ENSG00000173210",188.47623691303,-0.0132893347190272,0.129034513946193,-0.102990543480241,0.917970476251576,0.960882683125034,"ABLIM3"
"ENSG00000236535",21.3800882019073,0.0132121326407026,0.128586292525888,0.102749152970894,0.918162061627196,0.961006807623053,"RC3H1-IT1"
"ENSG00000172568",17.2625824777365,0.0150851568803138,0.146960720065202,0.102647543327366,0.918242707983047,0.9610469904913,"FNDC9"
"ENSG00000224387",26.5156209727543,-0.0161773789545899,0.157747625034615,-0.102552282172489,0.918318316383541,0.961081897102303,"ENSG00000224387"
"ENSG00000116754",1965.62831894457,-0.00627835679218412,0.06129549499469,-0.102427703581283,0.918417195031376,0.961141153259726,"SRSF11"
"ENSG00000183921",13.9198648598812,0.0179979405931983,0.176002382922995,0.102259641570153,0.918550588684918,0.961236522915698,"SDR42E2"
"ENSG00000237481",11.7050772669059,-0.0172904492744171,0.169330093400577,-0.102110906143032,0.918668644415028,0.961315833842898,"ENSG00000237481"
"ENSG00000106290",123.483480006378,0.00672896627736318,0.0660768275305856,0.101835492544621,0.91888725310757,0.961367665701209,"TAF6"
"ENSG00000177679",20.8184938279271,-0.0144073486271232,0.141264478613417,-0.101988474162356,0.918765823663257,0.961367665701209,"SRRM3"
"ENSG00000219085",21.329306743079,-0.01537838479456,0.150909412107736,-0.101904742585447,0.918832285524028,0.961367665701209,"NPM1P37"
"ENSG00000260884",23.9427748928669,0.0135769130290922,0.13330564234861,0.101847999753731,0.918877325415972,0.961367665701209,"ENSG00000260884"
"ENSG00000152785",329.956727595037,-0.0119526339654006,0.11774532862267,-0.101512595915413,0.91914355911599,0.961491985150403,"BMP3"
"ENSG00000215861",10.3765064664836,0.0174995259827032,0.172233176992098,0.101603688025253,0.919071251981046,0.961491985150403,"ENSG00000215861"
"ENSG00000233225",11.3952537497834,-0.0165859631073103,0.163452363923367,-0.10147276374104,0.919175177326997,0.961491985150403,"ENSG00000233225"
"ENSG00000271199",12.0820659304376,0.0163518069397595,0.161139386461773,0.101476164821061,0.919172477593271,0.961491985150403,"ENSG00000271199"
"ENSG00000229487",16.7920085294902,0.0134867539800711,0.133077052475569,0.101345451595023,0.919276236746593,0.961553473535896,"ALG13-AS1"
"ENSG00000138750",334.593649610419,-0.00657802350403598,0.0650680275112093,-0.1010945583513,0.919475397723101,0.961717564764968,"NUP54"
"ENSG00000143450",7.1020006296675,-0.016473551012541,0.163209917271448,-0.100934742740801,0.919602263212018,0.961730505286914,"OAZ3"
"ENSG00000161204",328.502108811474,0.00444342544259613,0.0440295477942095,0.100919170538938,0.919614624911177,0.961730505286914,"ABCF3"
"ENSG00000234945",12.4844513706238,-0.0158978457513799,0.157494086873183,-0.100942492934234,0.919596110874171,0.961730505286914,"ENSG00000234945"
"ENSG00000203415",8.06522441518219,0.0190542536043956,0.188948522594714,0.100843623134678,0.919674597070857,0.961749001599135,"ENSG00000203415"
"ENSG00000118420",154.458003221568,0.00836245367533556,0.0831875955756956,0.100525247994772,0.919927339357103,0.961782303432727,"UBE3D"
"ENSG00000185272",19.1056959105349,-0.0144169555266183,0.143166645960497,-0.100700518824729,0.919788199506426,0.961782303432727,"RBM11"
"ENSG00000204356",279.973972205577,-0.00739975826095759,0.073680292831549,-0.100430630451961,0.920002453107739,0.961782303432727,"NELFE"
"ENSG00000207445",104.37660246537,-0.0164037445414625,0.163083370269006,-0.100585022951172,0.919879886356343,0.961782303432727,"SNORD15B"
"ENSG00000225479",11.4804946679527,-0.0197208934875033,0.196265908010816,-0.100480484294891,0.919962875694964,0.961782303432727,"PLCB1-IT1"
"ENSG00000228638",37.5502113492315,0.0098137930708719,0.0975885815938178,0.100562923557172,0.919897430167948,0.961782303432727,"FCF1P2"
"ENSG00000256588",13.9894983732542,0.0154859125819923,0.153952665737683,0.100588791417087,0.919876894728154,0.961782303432727,"ENSG00000256588"
"ENSG00000205746",42.4995120454523,0.0186033447578376,0.185340970968,0.100373623061733,0.920047709741699,0.961785407471857,"ENSG00000205746"
"ENSG00000255121",24.5247361501408,-0.0113815341303751,0.113565587982465,-0.100219919894506,0.920169731842457,0.961868755447414,"ENSG00000255121"
"ENSG00000078043",476.556912948126,-0.00510252343091318,0.0510078878042747,-0.100034007494926,0.920317326768367,0.96197882623373,"PIAS2"
"ENSG00000170677",698.689631046156,-0.00771878816358644,0.0772202935855963,-0.0999580266427037,0.920377648378076,0.961997667036349,"SOCS6"
"ENSG00000145916",313.209630987735,-0.00617180226465462,0.0617789292149649,-0.0999014120684955,0.92042259529276,0.962000436898053,"RMND5B"
"ENSG00000237416",9.01382675904112,0.0173943623537309,0.174321344623697,0.0997833190839573,0.920516351391552,0.962054218180749,"ENSG00000237416"
"ENSG00000227252",16.0026474217846,0.0127038126861154,0.127548051729146,0.0996002095985947,0.920661727418747,0.9621288488359,"ENSG00000227252"
"ENSG00000248399",23.9415232546671,0.0166685534490367,0.167377117866854,0.0995868112766537,0.920672364846313,0.9621288488359,"ENSG00000248399"
"ENSG00000111641",217.172260109506,-0.00578664579615701,0.0581641345314274,-0.0994882128441256,0.920750646256185,0.96214256749463,"NOP2"
"ENSG00000173728",8.07712389268211,-0.0167054100645772,0.167954822307759,-0.0994637119377637,0.920770098667258,0.96214256749463,"C1orf100"
"ENSG00000260517",16.4420428135331,-0.0154062291893454,0.154978690483498,-0.0994086938099785,0.920813780294963,0.962144007857244,"ENSG00000260517"
"ENSG00000180035",65.6114215605142,0.00730296010120563,0.0735499172171375,0.0992925672457996,0.92090597973339,0.962196141264986,"ZNF48"
"ENSG00000120251",35.0201714510212,-0.0211803761030394,0.21408939366772,-0.0989323933343127,0.921191948901842,0.962211699498414,"GRIA2"
"ENSG00000132109",152.142080787573,-0.0091613831010303,0.0924490255210069,-0.0990965891679258,0.921061580209098,0.962211699498414,"TRIM21"
"ENSG00000152558",2726.44433548981,0.00958006102515698,0.0967064988008818,0.099063259904407,0.921088042904672,0.962211699498414,"TMEM123"
"ENSG00000179943",72.5537721864814,-0.00692096252702375,0.0698359249556083,-0.0991031840907542,0.921056343997088,0.962211699498414,"FIZ1"
"ENSG00000198482",430.716917691698,0.00515032526932119,0.0520988523812526,0.0988567892365801,0.921251977978845,0.962211699498414,"ZNF808"
"ENSG00000199899",19.746952463056,-0.0176351086644305,0.178407153028273,-0.0988475426298396,0.921259319744876,0.962211699498414,"ENSG00000199899"
"ENSG00000224531",141.628646942443,-0.0084157054641092,0.0851079775205043,-0.0988826865505255,0.921231415658542,0.962211699498414,"SMIM13"
"ENSG00000238829",14.19780475746,-0.0155854247954449,0.157413185035871,-0.0990096527930196,0.921130605944704,0.962211699498414,"RNU7-45P"
"ENSG00000254681",79.5004309372252,0.020908831043812,0.211754637805237,0.0987408411004584,0.921344040786184,0.962255997779353,"PKD1P5"
"ENSG00000183785",11.5903260684853,-0.0153481878484155,0.15554278258955,-0.0986750242787969,0.92139629980439,0.962266390061119,"TUBA8"
"ENSG00000012817",544.841522198658,0.0209066705368388,0.2120932218408,0.0985730253677399,0.921477288325919,0.962306783859897,"KDM5D"
"ENSG00000156990",142.648960454046,0.00588347400918835,0.0597253697531762,0.0985087917161947,0.921528291136089,0.962315861046796,"RPUSD3"
"ENSG00000167930",122.228168159224,-0.00678246964052955,0.0689400819138872,-0.0983820943091061,0.921628892369307,0.962322707408482,"ITFG3"
"ENSG00000196873",40.7718588370559,0.0117618284670294,0.119602884903191,0.0983406752817853,0.921661780490633,0.962322707408482,"CBWD3"
"ENSG00000243836",203.511655851952,-0.0154973520506346,0.157425033520478,-0.0984427425808281,0.921580735813433,0.962322707408482,"WDR86-AS1"
"ENSG00000229384",14.5024091087983,-0.020208453618862,0.205770394579877,-0.0982087518475231,0.921766533092551,0.962343724060453,"HMGB1P16"
"ENSG00000248969",8.55822898757084,0.0198853702637535,0.202446044326817,0.0982255313008326,0.921753209445043,0.962343724060453,"ENSG00000248969"
"ENSG00000272669",21.9261894239653,-0.014091265659696,0.143728735486157,-0.0980406987651623,0.92189997607799,0.962438862384918,"ENSG00000272669"
"ENSG00000273183",10.7919178548743,-0.013778420176429,0.140638971711689,-0.0979701430459468,0.921956001685156,0.962453174017863,"ENSG00000273183"
"ENSG00000126500",37.9710297820444,0.0163075013253521,0.166625295031762,0.0978693020303039,0.922036076364016,0.962492588618652,"FLRT1"
"ENSG00000112033",175.60593579446,-0.0085007815989269,0.0869689028163493,-0.0977450712110035,0.92213472523671,0.962551387892227,"PPARD"
"ENSG00000253476",18.9844848444404,-0.0128872928921417,0.131942829648767,-0.09767330992103,0.922191709793521,0.962566693324637,"ENSG00000253476"
"ENSG00000259364",6.77569127731488,0.0169305098743168,0.173468871816411,0.0975997001481335,0.922250162617689,0.962583529832349,"ENSG00000259364"
"ENSG00000138771",996.660324395801,0.00961607525388516,0.0986081699096249,0.0975180379343655,0.922315010300312,0.962607039017543,"SHROOM3"
"ENSG00000163913",522.786763724686,0.00826409907394896,0.0848039029785154,0.0974495133324539,0.92236942584912,0.962619658675372,"IFT122"
"ENSG00000102030",71.9718883709373,-0.00808403376693395,0.0830206709261927,-0.0973737465229694,0.922429592875124,0.962627803313994,"NAA10"
"ENSG00000137504",943.745443173752,-0.00639121439124518,0.065735316257074,-0.097226494906494,0.922546527824267,0.962627803313994,"CREBZF"
"ENSG00000257242",38.4736879635625,-0.0114884672682421,0.118120040463129,-0.0972609493122226,0.922519166859517,0.962627803313994,"C12orf79"
"ENSG00000258949",8.3966803169627,0.0157536535229084,0.161879058082134,0.0973174276496927,0.922474316427939,0.962627803313994,"ENSG00000258949"
"ENSG00000206739",7.54748573599429,0.0155223051076009,0.159765051378175,0.0971570751782159,0.922601655761852,0.962641162429927,"ENSG00000206739"
"ENSG00000269657",51.0371865838561,-0.0151817219730877,0.156466989156588,-0.097028274493697,0.922703940582497,0.962703721483019,"ENSG00000269657"
"ENSG00000188343",285.090934686903,-0.00593336073942494,0.061587547112989,-0.0963402671085365,0.923250331276057,0.963185428858431,"FAM92A1"
"ENSG00000254505",14.4671001906459,-0.0139784456167947,0.145024630091252,-0.096386700714211,0.923213454235729,0.963185428858431,"CHMP4A"
"ENSG00000132464",21.1343650520456,0.0160256706002477,0.166643866022342,0.0961671796434384,0.923387796820774,0.963284655118415,"ENAM"
"ENSG00000091542",646.429497356341,-0.00753544115407627,0.0784961976327956,-0.0959975308527298,0.92352253360109,0.963343012370676,"ALKBH5"
"ENSG00000112232",25.8031306774563,-0.0153268197403131,0.15967086680947,-0.0959900828909642,0.923528448897741,0.963343012370676,"KHDRBS2"
"ENSG00000264281",63.9702458399408,0.0133137038986494,0.138871803010607,0.0958704618937838,0.923623454487173,0.963353748915723,"ENSG00000264281"
"ENSG00000266289",10.9657149822264,-0.0157228258481035,0.163948402197257,-0.0959010617815376,0.923599151289129,0.963353748915723,"ENSG00000266289"
"ENSG00000102921",605.816240323701,0.00479140240896899,0.0502316595986618,0.0953861060385239,0.924008151532021,0.9636976784856,"N4BP1"
"ENSG00000259225",126.421466718208,0.0146846879764894,0.154010528625631,0.0953485979662142,0.92403794286027,0.9636976784856,"ENSG00000259225"
"ENSG00000233830",17.0716512661904,-0.013216600959722,0.138870056764053,-0.0951724314635924,0.924177867074441,0.963799413487142,"EIF4HP1"
"ENSG00000168826",69.8290189990806,-0.0068253505329475,0.0718786126694622,-0.0949566258927986,0.924349278708451,0.963933975008941,"ZBTB49"
"ENSG00000230322",23.1124083772219,-0.0144168737309373,0.152421106425871,-0.0945858094656262,0.924643821703118,0.964171919150462,"ENSG00000230322"
"ENSG00000240160",5.46160701334823,-0.0171231960858823,0.181077838635344,-0.0945626268511252,0.924662236216579,0.964171919150462,"RN7SL263P"
"ENSG00000118181",1245.88872038171,0.00967690244031096,0.102427179876646,0.0944759237925415,0.924731106918487,0.964199527609869,"RPS25"
"ENSG00000188312",85.6064970257723,0.00888293834536895,0.0940852749884873,0.0944136938161248,0.924780538303957,0.964206865461868,"CENPP"
"ENSG00000106682",1034.29625821396,0.00663691822932253,0.0704583088191718,0.0941963884821008,0.924953153593567,0.964239445368057,"EIF4H"
"ENSG00000117481",234.966374405299,-0.00458293382215512,0.0486187388633711,-0.0942627046545598,0.924900475333953,0.964239445368057,"NSUN4"
"ENSG00000157349",107.36900041599,-0.00553884982916376,0.0587423832460715,-0.0942905194357123,0.92487838075719,0.964239445368057,"DDX19B"
"ENSG00000226145",11.3091963742273,0.0197591500137576,0.209844597706333,0.0941608706144036,0.924981367351401,0.964239445368057,"ENSG00000226145"
"ENSG00000160714",282.20818722943,0.00655669824082204,0.0696845973202034,0.094091068800954,0.925036814971225,0.964253050997092,"UBE2Q1"
"ENSG00000234608",21.4013917513476,0.0120311416686408,0.127948294850257,0.0940312778901924,0.925084310641297,0.964258366692284,"MAPKAPK5-AS1"
"ENSG00000138316",78.6561625455198,-0.0124375198327952,0.132424513700478,-0.0939215820790315,0.925171449597673,0.964286570870712,"ADAMTS14"
"ENSG00000235672",8.55595313894232,-0.016599187488821,0.176793101504894,-0.0938904705417001,0.925196163803231,0.964286570870712,"ENSG00000235672"
"ENSG00000162104",806.133019114809,-0.00527512992707422,0.056437180462266,-0.0934690550425563,0.9255309325455,0.964591281208581,"ADCY9"
"ENSG00000100614",970.987576160882,-0.00585042798643347,0.0627276736786744,-0.0932670963760361,0.925691371400165,0.96467008252579,"PPM1A"
"ENSG00000138802",673.815634250149,0.00406048300987592,0.0435299148886627,0.0932802882859178,0.925680891465858,0.96467008252579,"SEC24B"
"ENSG00000177479",542.845016677992,0.00451488309463978,0.048489973969768,0.0931096209178144,0.925816474254864,0.964756248989857,"ARIH2"
"ENSG00000110696",1022.50918391285,0.00536112083924727,0.0576472382232288,0.0929987455511271,0.92590455781,0.964803832997234,"C11orf58"
"ENSG00000235082",10.6805673247404,-0.0147716734177165,0.159013251005437,-0.0928958644912648,0.925986291199985,0.964844795998372,"SUMO1P3"
"ENSG00000233367",10.3700614827724,0.0154871295840787,0.166948483371071,0.0927659195900327,0.92608952645193,0.964908158395836,"ENSG00000233367"
"ENSG00000140992",432.576833131866,-0.00454496483711563,0.0490659899556865,-0.0926296369689142,0.926197798067997,0.96496134736439,"PDPK1"
"ENSG00000147099",177.326946294823,-0.00474524161477622,0.0512473561814741,-0.0925948569516963,0.926225429753429,0.96496134736439,"HDAC8"
"ENSG00000240668",10.1696672419378,0.0174808301458748,0.189016900318852,0.0924828950024388,0.926314380783987,0.965009814792552,"KRT8P36"
"ENSG00000168612",90.8423306691749,0.00636299288783828,0.0689004552291972,0.0923505202784482,0.926419550453021,0.965030972588784,"ZSWIM1"
"ENSG00000256282",24.9535206852384,-0.0128426181172054,0.139001640659023,-0.0923918455661173,0.926386718013567,0.965030972588784,"ENSG00000256282"
"ENSG00000100319",31.8499066595581,-0.00870255122957383,0.095012019720933,-0.0915942136072336,0.927020448997597,0.96534742420225,"ZMAT5"
"ENSG00000184185",8.91728756109187,-0.0161842408152835,0.176421265954713,-0.0917363376104438,0.926907525867374,0.96534742420225,"KCNJ12"
"ENSG00000197694",3493.41065776491,-0.00430614103365785,0.0469690330014973,-0.0916804276877613,0.926951948332183,0.96534742420225,"SPTAN1"
"ENSG00000225278",17.1742178833118,0.0177357352166566,0.193481428751611,0.0916663440573694,0.926963138324104,0.96534742420225,"ENSG00000225278"
"ENSG00000233961",17.5418747279939,-0.0125617635302454,0.137113929037067,-0.0916155172451484,0.927003522322699,0.96534742420225,"ENSG00000233961"
"ENSG00000237491",84.2253341941286,0.00910355634646431,0.0992402493420782,0.0917325017502186,0.926910573590404,0.96534742420225,"ENSG00000237491"
"ENSG00000270575",7.73292229103071,0.0165090183149732,0.179890670554536,0.0917725097365086,0.926878785920441,0.96534742420225,"ENSG00000270575"
